"

University of Santo Tomas, EXPLAIN!

Sobrang lala ng management nyo ng opening ceremony ng UAAP S88!

UNANG UNA. 3:30 nakapila na kami sa gate. Ang announcement, 6:30 pm magsasara ang gates pero 5:30 pa lang isinara nyo na kaya daan-daang estudyante AT ATHLETES ang nastranded sa España. Sinimulan nyo ang program na maraming kabataan ang nasa labas. 

PANGALAWA. 6:30 na. Sumisigaw na kami na buksan ang gate kasi nagkakastampede na sa Gate 2. Pati mga atleta hindi nyo pinapasok kahit nagmamakaawa na. MGA SECURITY GUARDS NYO, PINAGTATAWANAN PA KAMI. 

PANGATLO. 7pm na. NAGSSTAMPEDE NA ANG TAO SA GATE 1 KASI DOON KAMI ITINURO. Inabutan na kami ng ulan pero yung mga security guards nyo, galit pa. Yung mga organizers nyo, nanonood lang. 

Yung kasama ko, hinimatay— nagcollapse na. Aba, pati companion ayaw nyong pasamahin kung hindi pa pipilitin ng mga tao sa likod? 

UST, THIS IS NOT SOMETHING YOU CAN SIMPLY PUT OFF AS AN OVERFLOW NG CROWD. 

YOU PRINTED LOTS OF TICKETS PERO ANG SAGOT NG MGA GUARDS, PUNO NA PO? Hindi nyo naestimate ang crowd na pupunta sa inyo?

INUULAN NA KAMI SA TABI NG ESPAÑA, YUNG ILAN AY NASA HIGHWAY NA PERO SINARA NYO YUNG GATE DAHIL KASALANAN DAW NG MGA NASA LABAS? Lahat kami may tickets, at lahat kami matiyagang pumila UNTIL NAGDECIDE KAYO NA ISARA ANG GATES UNANNOUNCED.

Inagahan nyo ang cut-off ng entrance; HINDI kayo nagannounce kung magpapapasok pa ba kayo o hindi para makauwi na ang iba; AT TINATAWANAN PA NG IBA NYONG GUARD habang nakikiusap at nababasa sa ulan ang mga estudyante.

UNACCEPTABLE.

#UAAPS88

",_sent_compound,_sent_pos,_sent_neu,_sent_neg,_sent_category
"

HI PO SA MGA UE ATHLETES ANG TATANGKAD NIYO GRAAAAH PWEDE PO BA MAGPA-FOREHEAD KISS 

",-0.999866534103603,1.318372324021766e-05,0.00010709844991652062,0.9998797178268433,Strong Negative
"

the heckk ang daming girls na walang girl code ha 

",-0.9996266977395862,0.00018334224958794143,6.660979291482688e-06,0.9998099967711206,Strong Negative
"

ANG PANGIT NG NEW PE JUSKOOOO!

",-0.9284060569480062,0.007008435907498695,0.05757710149958865,0.9354144625929126,Strong Negative
"

Banas ng bagong PE aba parang prinipritong pogi

",-0.0004821934508072445,1.1282483683316968e-05,0.9994952415818261,0.0004934759344905615,Neutral
"

Hello! Papaano po ang process ng pag drop ng subject here? TYIA!

",0.999862238393689,0.9999070921371435,4.801029507351619e-05,4.4897567783024367e-05,Strong Positive
"

buti pa feu mnl may pa con ng lolaamour samantala yung ue wala pa, maaga na nga nag start class dapat ng piyu nalang ako 

",0.9966467954218388,0.9983167364340677,1.3294203730957164e-05,0.0016699693622013348,Strong Positive
"

gagraduate ata ako sa UE-CAL ng walang malupet na concert. Kumakatok po ako sa bituka ng may kapanghiyarihang magbigay ng concert sa UE-CAL. sana po'y dinggin ang panawagan. nascam na nga kami sa mataas na tuition, at least bigyan nyo naman kami.

",-0.9083818333037925,1.709295376262611e-05,0.09158400906181854,0.9083988979844189,Strong Negative
"

HEY GNG GLASS CLOSET GIRLIE HERE FROM #UEFW22876

I ASKED HER IF WE COULD MATCH PFP SA TIKTOK NA MITSUAYA(green yuri) RAHHHH IS SHE TURNING GAY OR WHAT

",0.30722425878047943,0.4827526807785034,0.3417188972234726,0.175528421998024,Positive
"

Idk why but bakit wala pading stock ng polo for men even though 4 weeks nako halos nagaask sa kanila kung meron na stock. Nakakainis parang gusto ko nalang kunin yung 750 ko, how disappointing

",-0.999941715784189,1.3580731806179667e-05,3.115391785503233e-05,0.9999552653503387,Strong Negative
"

nag intay kami ng ilang buwan para sa ganiyang kapangit na P.E uniform parang sasabak sa liga anytime e

",-0.9987448176561884,9.326058716396801e-06,0.001236530226378818,0.9987541437149048,Strong Negative
"

napaka ingay po lagi ng PA system sa TYK bawal ba hinaan yan? kala mo naman naiintindihan sinasabi sa lakas ng volume sumasabay pa sa bell minsan

",-0.9999445316179845,7.9038748120759e-06,3.974573726794338e-05,0.99995235038792,Strong Negative
"

UE-CAL
ayoq n mag-paint.. bat ko pa ksi pinili si Monet 

",0.9992557395598851,0.9996236501433826,8.433145870316122e-06,0.0003679167107470726,Strong Positive
"

Hello poo, pwede po ba mag transfer sa ue na 2nd sem galing PUP? and pano po process? (pa answer po pls thank u)

",0.9999223518843792,0.9999322586484323,5.780411271460633e-05,9.937238853129317e-06,Strong Positive
"

Hi so may crush ako sa isang estudyante galing STI, crush ko pa siya since Senior High, patago ko nalang siya ginawa kasi ayoko masira pangangaibigan namin nun. Pero lately lahat ng posts niya sa Ig at Threads, grabe, nakakapanghanga sa kalooban ko, like please... Tas dagdag pa sakaniya achiever siya... Like please tulong po itigil tong nararamdaman ko sakaniya... Pero wag... Pero sige... Pero wag nga eh... PERO ITULOY NIYO PA.... Diba? Kapagod. Kaya sayo, my crush sa STI, I'll just admire your from afar and support you too as my friend 

",-3.327140802866779e-05,1.666761818341911e-05,0.9999333933556045,4.99390262120869e-05,Neutral
"

ba't ang pangit ng pe uniform? jusq, wala na kayong ginawang maganda. go ue, give us nothing!!

",-0.9999396144630737,7.5758216553367674e-06,4.5233893615659326e-05,0.999947190284729,Strong Negative
"

AUGUST 19 CHAIR #16 PROSTHO INFIRMARY around 3:30-5:30

Kung sino man yung clinician na nagwork dito at hindi rin naglog sa logbook. Please let me know if may nakita ka na sterilizing pouch with instruments na may name.

Kung kilala niyo din kung sino pls let me know. I’ll give a reward

Wala rin po nagsurrender sa Lost and Found. Kaya if wala parin magbalin, I’ll be requesting a cctv footage to know kung sino kumuha :((

balik nyo na plsss may name yun eh

",0.32705108346999623,0.3270927667617798,0.6728655499464367,4.168329178355634e-05,Positive
"

solid ng escalator kanina pababa ng ground floor, sobrang bilis parang nasa perya eh HAHAHAHAHAHAHAHA SANA ALL BALIW

",0.016890375060029328,0.017563803121447563,0.9817627688171342,0.0006734280614182353,Neutral
"

Paano po makipag f.o

",0.9998017414254718,0.9998957975008634,1.0132844953374138e-05,9.406965418316563e-05,Strong Positive
"

SUMPA TALAGA GEN HISTO, GEN ANA AT BIOCHEMisama na yang health econ

",0.9988330797718845,0.9988403916358948,0.0011522965000949625,7.31186401026207e-06,Strong Positive
"

hi! sa nakakuha po ng parcel sa men’s cr ng UE Manila paki-surrender na po pls. may name pa yang parcel tigas mo kung binuksan mo yan HAHAHAH pina-order lang yan kaya nga naka parcel pa pls lang ibalik mo na HAHAHAHAHAHAHAH

",-0.0003436663955653785,2.7389311071601696e-05,0.9996015549822914,0.0003710557066369802,Neutral
"

when po kaya lalabas results for univ scholar po?

",0.9997188582492527,0.9998549222946167,9.013660019263625e-06,0.00013606404536403716,Strong Positive
"

HIII PO SA MGA TAO DUN SA 9TH Floor nabuksan ko po yung door niyo by accident BWWBWAUJJWIWKWK sorry pooo

",-0.9940986221190542,0.0029469542748051325,7.529564753328151e-06,0.9970455161604416,Strong Negative
"

#UEFW24111 as an ee student, mahirap po circuits anong basic basic possible mga kasama mo retakers pero beh kahit ilang retake mo jan ewan ko na.

",0.9993244723882526,0.9996286630630493,6.714626215398312e-05,0.0003041906747967005,Strong Positive
"

Si prof daming pinapagawa may pa drawing drawing pa

",0.9994769600834843,0.9994932413101196,0.0004904774632450426,1.6281226635328494e-05,Strong Positive
"

Laki laki ng tuition fee tapos yung camera sa I.D webcam! Apakalabo!!! Mas malinaw pa camera sa vivamax!

",-0.994239900906905,2.112547346947003e-05,0.005717945655679658,0.9942609288708508,Strong Negative
"

sana po ung mga cleaners ng ue sa may sf respeto naman po sana sa mga students na naiihi na ng sobra tapos papaakyatin pa ng 2nd floor kasi daw nag lilinis sila. what if mag kasakit mga students huhu:(( 

eto pa po malala, dinabugan pa ako nung nag lilinis ng cr nagalit yata siya pinag hahagis niya ung mga trashcan.

",-0.9994375926326029,0.0002714770962484181,1.9453174900263548e-05,0.9997090697288513,Strong Negative
"

HELLO PO, SINO PONG KASAMA SA CBA FRESHMAN GC, PUWEDE PO BANG MAKAHINGI NG INVITE LINK

",-0.9953435091301799,0.0020753713324666023,0.0005057482048869133,0.9974188804626465,Strong Negative
"

Hello po pwede po Ako mag ask, mayron po ba dost scholars po sa UE na 2nd-4th year na pwede ko sana po ma-pm. May gusto lang po Akong itanong, thank you po

",0.9974024195071252,0.9974132095994862,0.002575991886337298,1.07985141764826e-05,Strong Positive
"

Unika supremacy

",0.9857945272233337,0.9871842265129089,0.011426074197515845,0.0013896992895752192,Strong Positive
"

thanks sa suspension nakasleep ako kahit papaano. hindi na sa puyat yung inis ko sayo, nakakainis ka na talaga.

",-0.9998425363696697,6.067832600820111e-06,0.00014532796512867208,0.9998486042022705,Strong Negative
"

pov: nasa harapan ka na ng pila para sa PME, pangheeeeeeeeee hahahahahahahaa

",0.00013656558985530864,0.0001430701231583953,0.9998504253435385,6.504533303086646e-06,Neutral
"

Hi po sino po nakakuha ng parcel ko naiwan ko kasi sa cr ng 1st flr Lb sa loob ng unang cubicle plsplsplspls poooo

",0.999930610654701,0.9999463354590274,3.791937629199402e-05,1.5745164680535937e-05,Strong Positive
"

ang pangit ng pe ibalik nyo n lng yong lumaa

",-0.9998607671514037,6.651518123003709e-05,6.2136140731709065e-06,0.9999272712046968,Strong Negative
"

may announcement po ba regarding sa pag suot ng new PE uniform? meron na po kase ako nung old uni, tapos may bago na daw? wala naman kaming natanggap na announcement nung enrollment na merong bago so bumili kami agad. tangina. ang gastos. may sinabi bang hanggang kailan pwedeng gamitin yung old uni? haha parang awa naman UE

#brokeasscollegestudent

",0.9658059384673834,0.9828879668648665,2.9988566391612486e-05,0.017082044568741874,Strong Positive
"

just a short story kaya ko narealize na hindi kilala ang ue even if part siya ng ""UAAP schools""

yung friends ko nasa big 4 univs (alam niyo na yon) while ako nag transfer sa sinasabi nilang ""silent 5"" HAHAHA. since wala ako kaclose sa ue, i always hangout with my friends. sumusunod lang ako sa kanila. every time we hangout puro ""out of touch"" na rich kids usually nakakasama namin. one time may nag tanong sakin saan yung school ko, i answered na i study here at ue. tapos they were like ""huh saan yon"" ""not familiar"" kaya sometimes binubuo ko na 

doon ko narealize na hindi pala talaga siya kilala HAHAHA (even if nasa ubelt or part ng uaap schools). tapos nirant ko yung nangyari sa parents ko they told me ""lagi kasi laglag school niyo sa UAAP""  when was the last time na pumasok sa top 4 ang ue...

",0.9996484632283682,0.9998132586479187,2.1945932530798018e-05,0.0001647954195505008,Strong Positive
"

Wala bang event csc dyan? September dai

",0.9999351957430918,0.9999543125955093,2.6540306059653177e-05,1.9147098431136148e-05,Strong Positive
"

lagyan lang ng ribbon okay na to

",0.9999315172099159,0.9999550506312235,2.1408481028844445e-05,2.3540887747666887e-05,Strong Positive
"

guards and dami, cashier ayaw?

",-0.9999527519939875,1.7445683511603057e-05,1.2363128836820317e-05,0.9999701911876516,Strong Negative
"

hello ask ko lang abt sa pme okay lang ba na natapos ko yung cbc, urine, and xray today tapos next week na lang yung pe? wala kasi kami vacant :')

",0.9999301293064491,0.9999537467956543,2.263571514049545e-05,2.3617489205207676e-05,Strong Positive
"

hi naman sa isang marketing student dyan! kapal ng mukha mag cheat, hindi ka ba nahihiya sa mukha mong yan? may gana ka pa talaga mag cheat

",-0.9999498828428841,8.989951921415023e-06,3.217056184599021e-05,0.9999588394862325,Strong Negative
"

Oh man, I was here reading my fave book (Subtle Art of Not Giving a F*ck) and drinking my medium matcha, when i saw a notif on my iPhone pop up and say ""Taylor Swift and Travis finally married"". I was like ""whattt?!"" that I totally forgot my recitation about the flood control projects and my positive opinion of Vico Sotto. Anyway, how are you, ate?

",1.944252107932698e-05,4.3841031583724543e-05,0.9999317604579119,2.4398510504397564e-05,Neutral
"

so eto yung kwento, nag order sana kami ng friend ko(yung nasa picture) kasi gusto namen itry since nakakatakam sa picture kaya ayun sa una okay naman may customer na nauna samen then nagwait kame na kame na yung iassist so nung tinanong na samen ano order namen edi sinabi ng friend ko isang milktea po na okinawa at wintermelon lilibre nya kasi ako tapos ayun nag asikaso na sya which is don na kame naguluhan kasi umalis sya para mag assist ng customer sa mga palamig nila tapos hinayaan namen kasi madami rin naman bumibili pero nakita ata kami ng may-ari kaya tinuro nya sa mga isang staff na iassist kami tapos tinanong kami ulit ano samen, sumagot naman friend ko na okinawa at wintermelon tapos sagot ba naman samen ""ha? oki na?"" sa sobrang lakas ng tama ni ate tumawa na ko kasi alam kong dinig nya sa okinawa is okina HAHAHAHAHAHAHAH then inulit na ng friend ko habang ako umalis kasi di na mapigilan tumawa tapos sagot lang sakanya sorry daw di nila alam pano yun gawin kasi bago palang, kaya rin pala siguro umalis yung unang tindera kasi di nya alam gagawin hays

ang point lang is sana wag na kayo magbenta kung di niyo naman pala alam pano gawin product nyo

",-0.9995887203403981,0.00011677310976665467,0.0001777334400685504,0.9997054934501648,Strong Negative
"

What the hell UE, anong klaseng escalator yon. Once a month lang ba matino escalators ninyo? Yots

",-0.9148962646722794,0.04239569572316015,0.0003123508044166022,0.9572919534724232,Strong Negative
"

Don't you have that one professor that makes you dreadful no matter what, not because the prof is bad or anything but you're just unable to understand anything what they teach and you just hate yourself, seeing your classmates able to understand and answer their questions. Because I have one and I really hate myself for it and at a point of wanting to drop off the class.

",-0.9944782233869773,8.702510240254924e-05,0.005347726408217568,0.9945652484893799,Strong Negative
"

acting nonchalant while kinukuhanan ng dugo kasi may mga fineshyt sa gilid

",-0.9998611183618777,6.604476194093143e-05,6.796138195502034e-06,0.9999271590998635,Strong Negative
"

Kamusta po 2nd 3rd 4rth year po dito sa UE

",0.9999411143307952,0.9999582767486572,2.456083348079119e-05,1.716241786198225e-05,Strong Positive
"

Hello, if sino man po nakakita nitong earphones ng friend ko sa tyk building, pasurender nalang po. May sentimental value daw po kasi yan sabi nya. - Same color sa pic pero yung transparent case yung nawala nya.

",0.9967542876893276,0.9967628635669757,0.0032285523801737458,8.584052850518684e-06,Strong Positive
"

Huhu why puro ai na gamit for pubmat?

",-0.9985223783296533,0.0007358418661169708,5.937938112765551e-06,0.9992582201957703,Strong Negative
"

looking for a unif, size small(blouse only) PLEASSSSSEEEEEEEEE

",0.9703597723355415,0.9703720211982727,0.029615729938996083,1.2248862731212284e-05,Strong Positive
"

Hello pooo! Is twist flip required po ba talaga sa endo?

",0.9761324571445584,0.988042950630188,4.6555884182453156e-05,0.011910493485629559,Strong Positive
"

Balita ko puro femboy daw mga lalaki sa ue 

",0.9989601424895227,0.9994716745538952,1.674392759795822e-05,0.0005115815185068593,Strong Positive
"

miss na miss ko na crush ko 10000% sana magpakasal na kami

",-0.00036860175896435976,0.0012429172272726359,0.9971455637973469,0.0016115189753805404,Neutral
"

Pabibo pwede maligo ayaw???

",-0.9997818627743982,0.00010500760725958225,8.146371130131882e-06,0.9998868460216103,Strong Negative
"

Nag-aaway kayo sa AI generated art. Kala mo naman hindi nagpapasa ng chatGPT generated essay sa subject nyo.

",-0.9998551667013089,6.865856266813353e-05,7.516173354815692e-06,0.999923825263977,Strong Negative
"

Hello, when po ang general assembly ng aces org sa ue caloocan? Balak ko po kasi sanang kumanta sa general assembly niyo. See you soon po!

",0.8690558765156311,0.8690861881588526,0.13088348239807962,3.0329443067767846e-05,Strong Positive
"

All I wanna say is that manage your time. Trust me, Senior High School is brutal if you are just sitting there playing ML all day( I don't play ML or any games since I lost interest in them ) If you work hard enough. You'll get a great reward at the end <3

",-3.695115083246492e-05,1.8930153601104394e-05,0.9999251885419653,5.588130443356931e-05,Neutral
"

sino nagbabasa dito or nanonood tsitp?
team conrad or team jeremiah?

",0.9999289711140591,0.9999464537752386,3.6042310200801885e-05,1.750391456056015e-05,Strong Positive
"

What if silakbo iperform ko sa assembly ng aces org sa ue cal?

",0.9993564550823066,0.9996733169889981,9.771562388215397e-06,0.00031691144861370745,Strong Positive
"

tangina wag kayo manliligaw ng iba kung gusto nyo pa balikan ex nyo ha

",-0.9997936045692768,9.958390728570521e-05,7.227616151794791e-06,0.9998931884765625,Strong Negative
"

May libreng bunot po ba rito (or removal of wisdom tooth, if may some fee keri lang din) :( last time nag-announce pero sabi puno na raw slots and I haven’t heard anything about it since. Let me know po if sino pwedeng i-reach out. Thank you!

",0.0010351180180805386,0.0010402156040072441,0.998954686810066,5.097585926705506e-06,Neutral
"

kung bakit ba naman kasi inadjust pa school calendar huhu mas madaling hindi isama ang cdent kung sobrang init unlike if maulan na isang sabi lang ng lgu, suspended na pati cdent. :(( 

saturday clinics na po awa na lang huhuhu

- clinician na di na nakausad

",-0.9994428399368189,0.00027505127945914865,7.057504262775183e-06,0.9997178912162781,Strong Negative
"

Hi sa classmate ko sa law huhu tumitiklop ako sa bango mo :<

",-0.9496218152344227,0.02201060578227043,0.006356973201036453,0.9716324210166931,Strong Negative
"

Sana maexperience nila yung DSC nuon na nangunguha talaga ng ID dahil naka white shoes at nililista..

",9.638224582886323e-05,0.00010569352161837742,0.9998849952025921,9.311275789514184e-06,Neutral
"

We were friends for years. I had a crush on her since Grade 7, and even when I liked others, I always went back to her. I knew her secrets, while she admired someone else. On her 17th birthday, I took the risk to show she’s the one I wanted. At first she opened up and gave me hope, but I fumbled when I talked about someone I dated before. She drifted away and eventually ghosted me.
Months later she came back, and things escalated quickly. After a fight, she asked for space, but I begged her to stay. She was busy as a Grade 12 student leader, burning out, and grieving her grandmother. Instead of being there, I cheated with my girl bestfriend. She didn’t know. We broke up two weeks before graduation before my flight to HK, and I unfairly blamed her for being unresponsive. A month later, she found out.
After that, nothing lasted for me. I dated others but always felt guilty, relapsing and checking her IG. Two years later, I saw how much she grew—more mature, stronger, more lovable—the one I wish I had treated better. Now she’s with someone else, and though I want her happy, I still hope I could find my way back into her life.
I hope you come back to me the way you came back to our Alma Mater. I miss you, Aly.

",-0.0024113398058034363,1.137689559982391e-05,0.9975659064029969,0.0024227167014032602,Neutral
"

Bwa bwa bwa bwa? Bwa bwa bwa bwa bwa bwa bwa?! Bwa bwa bwa bwa bwa bwa bwa BWA-BWA-BWA-BWA-BWA!
...Bwa bwa... 

Bwa Bwa Bwaaaaahhh!!

",-0.8932623788714409,0.03938282127112291,0.02797201352675951,0.9326451652021176,Strong Negative
"

hello po 2nd yr 1st sem dental student :)) kelan po recruitment for orgs and anong orgs meron?

",0.999937351749395,0.9999496936798096,3.796438977587968e-05,1.2341930414550006e-05,Strong Positive
"

To the person who submitted #UEFW24071 and to those people na nag-engage para pagtawanan yung mga taong yon

Binigyan niyo ng platform yung mga tao para i-bully yung mga freshmen, lalo na’t naka-public pa yung account nila. Grabe, ang lala niyo. You guys truly crossed the line. There’s a better way to approach this situation—by calling their attention privately, hindi yung ipublic humiliation niyo sila  na makikita ng libong estudyante. Have some humility naman guys.

",-0.7739372852520319,4.1365316047368406e-05,0.22598001847705693,0.7739786162068957,Strong Negative
"

Sawa na ako kaka yearn gusto ko naman mag earn

",-0.9684512340681977,2.4644170446425064e-05,0.031499478922681,0.9684758769068725,Strong Negative
"

Paano kayo nag kaka-crush o jowa while you’re in college. Especially sa dent course. Atekoh kahit sumulyap or mag hunting sa annex hindi ko na magawa. Kadalasan nalang akong nakatulala o may iniisip. Ano bah.

",-0.9998719944924233,6.0533049691002816e-05,6.9394081947393715e-06,0.9999325275421143,Strong Negative
"

Feminist pa din ba pag dinedegrade na lalake?

",-0.9994081643817481,0.0002933951618615538,5.045294528827071e-06,0.9997015595436096,Strong Negative
"

magkano tuition sa ue?

",0.9878951017744839,0.9939423203468323,1.0461080819368362e-05,0.006047218572348356,Strong Positive
"

I yearn for accountancy na gf(female) who can push my buttons like she does sa calculator nila. where po ba kasi yung magaganda with matching humor to me. girl you can debit my pagmamahal receivables araw-araw kasi di siya mauubos

",0.0026052862776850816,0.0026133050335034698,0.9973786761302196,8.018836276926226e-06,Neutral
"

yung ibang engineering students kahit alam mong pagod na, ang ganda pa rin

",2.1501618903130293e-05,9.412963117938489e-05,0.9998332423565444,7.26280122762546e-05,Neutral
"

discord server send link po

",0.9208329916000366,0.9595987639269529,0.0016354486310623752,0.03876578744198475,Strong Positive
"

ayaw talaga i-approved academic break?!! UE BULOK MAHAL PA!!!! 

",-0.9999447677519129,7.786950413451857e-06,3.9713880664704726e-05,0.9999524991689218,Strong Negative
"

Kailan mag o open yung job listing sa portal 

- broke freshie (literal)

",0.9998911796901666,0.9999366672930304,1.781253137050112e-05,4.552017559904775e-05,Strong Positive
"

Origin of Flowers (yun name niya First book sa bible)

Yk naman na I’m not creative to construct any phrases or statement but I hope pwede na to. First, sa given name mo pa lang na “Genesis” greek word of “Origin”, simula nun nagfirst move ako sayo ikaw na yun naging origin ng happiness ko haha, noon una kitang makausap ang random mo na hahahaha but i’d like it, every sentence and every kwento na sinasabi mo sakin I’d find it interesting (‘til now) bcoz I love talking to you even tho wala akong sense kausap hahaha kaya ayun natuto ako gumising ng umaga para mabati ka lang ng “Good Morning” and ‘til night natuto ako magpuyat para lang makausap ka hanggang madaling araw hahaha bcoz again, I LOVE TALKING TO YOU. Second, your surname is like you in my life haha dati plain lang ang routine like a plain backyard but bigla kang dumating, you piqued my interest. So in short, you decorated my life as a flower in a plain backyard hahaha. 

Lastly, I don’t need to confess bcoz you know naman na kung gaano ako ka-interesado sayo and kung gaano kita ina-admire. Don’t forget whatever happens I’ll stay by your side always.  

-master mo sa 8 ball pool

",-7.562641985714436e-05,2.1996398572809994e-05,0.9998803807829972,9.762281842995435e-05,Neutral
"

Ayaw nyo ba sa chinito na mestizo na matangkad?

",-0.9999323551892303,2.496788372115134e-05,1.7764686083942657e-05,0.9999572674301949,Strong Negative
"

Hello po super desperate na ko I need a new NECKTIE PLEASEEEE COMMENT PO KAYO GUYS ayoko mameet and greet si sir

",-0.12853648788586725,6.86990510019612e-05,0.8713261184469705,0.1286051825020275,Negative
"

Morning sa mga hindi pumasok‼️

",-0.9997402235749178,0.0001272156866302414,5.411626356152588e-06,0.9998673726870136,Strong Negative
"

UERD DI AKO MAKAPAG EMOTE SA DORM, PAGOD NA AKO SUMABAY SA BAWAT CHEER

",-0.9999365251060226,2.2466897916549634e-05,1.856136585624099e-05,0.9999589717362272,Strong Negative
"

Ano kaya pakiramdam ng ma-baby?

",-0.7861049771308899,0.10693656262189312,2.1981136735549937e-05,0.8930414562413713,Strong Negative
"

As a Bulacan girly, you have no idea gaano ko gusto magpalamon nalang sa baha pag nagsuspend sila habang nasa byahe na ko

",-0.9997718291924684,0.0001108688666136004,6.433074304368347e-06,0.999882698059082,Strong Negative
"

HELLO! PLEASE BILHIN NYO NA TONG BOOKS :(
(for 11 humss)  IM ABOUT TO TRANSFER, HINDI KO PA NAGAGAMIT LAHAT!

",-0.9998571716969309,3.363259384059347e-05,7.556311538792215e-05,0.9998908042907715,Strong Negative
"

Umuulan ngayon sa u-belt, waiting sa suspension

",0.999817424111825,0.9999024624154258,1.2474897326215458e-05,8.506268724799524e-05,Strong Positive
"

lol dun sa nag share nung sa tiktok nung mga naka white shoes. i also came across that tiktok and no one even bothered to check the comment section. they had pathfit right b4 they made the tiktok and even mentioned that they were too lazy to change back into their black shoes. it may appear wrong to some pero shouldnt u guys just correct them instead of shaming 

",-0.9988511597130127,1.6232826220865206e-05,0.001116420440401133,0.998867346733378,Strong Negative
"

hello po! maganda po ba UE for shs? planning to transfer there po kasi next year. :)

",0.00019707698174897814,0.0002026472174221801,0.9997917825432713,5.5702393065854985e-06,Neutral
"

daming inggit dito sa UE amp, may nakita akong post na dami daw magjowa na kesyo inuuna landi, na buong cof daw magjowa, pake mo ba? halatang pati kaibigan, wala ka e. Apaka problematic e.

",-0.9999549025524175,1.5533543523089917e-05,1.4046507886272824e-05,0.9999704199485906,Strong Negative
"

Pls stop bashing them pano na yung naka black shoes? She is not wearing white naman??

",-0.9999214612034848,3.550424176543514e-05,7.5647269238646785e-06,0.9999569310313107,Strong Negative
"

Dun sa kaklase kong naka salamin na laging na cacall out kaka cellphone hindi kaman lang ba nahihiya? Ano yun cellphone gusto, kinig ayaw?

",-0.9999347981483879,2.824697170895459e-05,8.712948285131316e-06,0.9999630400800059,Strong Negative
"

Bakit laging may cheese powder sa lamesa ng library

",0.9999261380926328,0.9999544620513916,1.721398984955158e-05,2.8323958758846857e-05,Strong Positive
"

Bakit kase ganon magturo yung sa gen math ang bilis magturo halos di na kami makasunod tas pag mag llesson parang nag sself study kami pinapasagutan samin kahit di namin alam lesson nya 

",-0.9997353528888198,0.00012099991649922465,2.2653659326366888e-05,0.9998563464241744,Strong Negative
"

kindness is free. hirap gawin nung iba mas inuuna nila maging rude at mag iwan ng mean comments..

",-0.9998850410470368,7.432173631192401e-06,0.00010011575584172334,0.9998924520705271,Strong Negative
"

ANG HIRAP MAGING MAHIRAP

",-0.9941122500140409,1.442749908164842e-05,0.005858894987795793,0.9941266775131226,Strong Negative
"

Walang ulan= Suspended
May ulan= May pasok

Ios ios nakakaiyak

",0.9761619344353676,0.9877877793511147,0.000586371983011454,0.01162584866587387,Strong Positive
"

ganyan pala ugali ng mga senior ng dent, imbis na itama binash pa? sobrang close minded. I thought mas naturuan tayo ng maayos ng mga prof natin HAHAHAHAHHA

",0.8385395631194115,0.8948377304163744,0.04886409603905606,0.05629817354456951,Strong Positive
"

I'm a male freshmen, i dont smoke or drink- ive been looking for just genuine friend groups around school- I dont know if this is the right place to look or ask though i dont expect much. But i just wanted to try. I play video games,  i play sports like volleyball, badminton, table tennis. And i just wanted to look for friends after school or classes.

",-1.1484735296107829e-05,2.0508500602227227e-05,0.9999474982640697,3.199323532810495e-05,Neutral
"

hi! first yr here. looking for makakausap or fling. tagal ko nang hindi kinikilig. nabubulok na clingy side ko dito oh. im girl bisexual pala. 

",-0.9999119037165656,1.2398384569678456e-05,6.329951429506764e-05,0.9999243021011353,Strong Negative
"

PLEASE bigyan nyo na po kami ng adviser sa Junior Dawn  important club yet wala pang adviser  EE UUU U Eu  E E  EEUE UUUUEue ee ue e e . e Uueuuue.  E eeee e  eUEE EEE  U E EE H  E EUU  EUHEEUEH ue e eeeeee  uuhhEUH EE H

",0.986808740417473,0.9869111776351929,0.012986385147087276,0.00010243721771985292,Strong Positive
"

makakapag-aral din ako sa ue! 

",0.9983354949872592,0.9984136711527042,0.0015081418514554426,7.818699584039269e-05,Strong Positive
"

Sa sobrang usok sa Manila yung kulangot ko ang itim

",-0.9999265305159497,3.2342276272619775e-05,8.87405452008491e-06,0.9999587836692073,Strong Negative
"

to the admin of UECD,

don’t approve of saturday clinics!!! professors are compromised. pero december nalang tapos ng clinics wag na november please 

",-0.9997244278356447,9.675844012235757e-06,0.0002562204763307818,0.999734103679657,Strong Negative
"

Yung totoo papasok pa ba kami this week or Hindi na??

",-0.9990950713690836,0.0004496087225211961,5.771085961502766e-06,0.9995446201915174,Strong Negative
"

Hello, do any of you have or are interested in snakes? I have a pet snake and I need snake enthusiasts friends

",0.05005749415795435,0.05009302869439125,0.9498714367691719,3.5534536436898634e-05,Positive
"

Wala na yan di na babalik yan 

",-0.9997194673396734,7.722201189608313e-06,0.0002650882579473546,0.999727189540863,Strong Negative
"

sana naman pag may possible suspension mag announce na agad hanggang maaga or mag switch man lang sa synchronous, ano na may balita na hindi lang taga manila students niyo oh

",-0.9999510184043174,1.3934064539906664e-05,2.1114523383825986e-05,0.9999649514120763,Strong Negative
